name,race,background,date,class,justClass,subclass,level,feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,alignment,skills,weapons,spells,day,processedAlignment,good,lawful,processedRace,processedSpells,processedWeapons,levelGroup
df744e,Human,Criminal,20180717T09:27:32Z,Cleric5,Cleric,WarDomain,5,,48,18,17,16,14,12,18,11,ChaoticGood,Stealth|History|Religion|Deception,Mace|Javelin|Warhammer,Light_0|Guidance_0|Resistance_0|SacredFlame_0|DivineFavor_1|ShieldofFaith_1|CureWound_1|Command_1|Bless_1|ProtectionFromEvil_1|MagicWeapon_2|SpiritualWeapon_2|Aid_2|HoldPerson_2|LesserRestoration_2|PrayerOfHealing_2|Crusader'sMantle_3|SpiritGuardian_3|Tongue_3,071718,CG,G,C,Human,Light_0|Guidance_0|Resistance_0|SacredFlame_0|DivineFavor_1|ShieldofFaith_1|CureWounds_1|Command_1|Bless_1|MagicWeapon_2|SpiritualWeapon_2|Aid_2|HoldPerson_2|LesserRestoration_2|PrayerofHealing_2|CrusadersMantle_3|SpiritGuardians_3|Tongues_3,Mace|Javelin|Warhammer,47
ac7f5a,WoodElf,Outlander,20180716T08:10:35Z,Rogue5,Rogue,Assassin,5,,28,14,10,17,10,13,14,14,,Athletics|SleightofHand|Stealth|AnimalHandling|Perception|Survival|Deception,Rapier|Shortbow|Dagger,,071618,,,,Elf,,Rapier|Shortbow|Dagger,47
6cd2cc,HalfOrc,MercenaryVeteran,20180812T17:34:18Z,Barbarian5,Barbarian,PathoftheTotemWarrior,5,,50,14,18,12,17,8,12,9,,Athletics|Perception|Survival|Intimidation|Persuasion,Maul|Handaxe|Javelin,,081218,,,,HalfOrc,,Maul|Handaxe|Javelin,47
73696e,Dragonborn,Soldier,20180624T06:14:27Z,Barbarian5,Barbarian,PathoftheBerserker,5,,60,14,20,14,15,8,14,14,,Athletics|Perception|Survival|Intimidation,Greataxe|Greatsword|Spear,,062318,,,,Dragonborn,,Greataxe|Greatsword|Spear,47
ceb9fb,DarkElf,Entertainer,20180722T16:40:16Z,Bard5,Bard,CollegeofSwords,5,CBowExpert,40,14,10,17,11,10,10,16,,Athletics|Acrobatics|Medicine|Perception|Intimidation|Performance,CBowLight|Dagger,BladeWard_0|ViciousMockery_0|MinorIllusion_0|HealingWord_1|Heroisim_1|Sleep_1|CloudOfDaggers_2|BlindnessDeafness_2|EnemiesAbound_3,072218,,,,Elf,BladeWard_0|ViciousMockery_0|MinorIllusion_0|HealingWord_1|Heroism_1|Sleep_1|CloudofDaggers_2|BlindnessDeafness_2|EnemiesAbound_3,CBowLight|Dagger,47
d5f08c,Human,Sailor,20180723T00:30:54Z,Monk5,Monk,WayoftheOpenHand,5,Lucky,44,15,13,18,15,10,12,8,,Athletics|Acrobatics|Insight|Perception,Quarterstaff|Dart|Unarmedstrike,,072218,,,,Human,,Quarterstaff|Dart|UnarmedStrike,47
d67d98,HalfElf,Soldier,20180903T04:10:39Z,Warlock5,Warlock,TheCelestial,5,,38,16,8,16,14,12,10,18,,Athletics|Arcana|Religion|Medicine|Intimidation|Performance,Mace|EldritchBlast|Dagger,Light_0|SacredFlame2d8A_0|EldritchBlast(1d10+4)x2A_0|ChillTouch2d8A_0|BladeWardR.WpnA_0|HealingLightd6BA_0|ViciousMockery2d4_0|Message_0|Guidance+D4A_0|ProtectionFromEvilAndGood_1|Hex_1|FlamingSphere_2|LesserRestoration_2|Revivify_3|Counterspell_3,090218,,,,HalfElf,Light_0|SacredFlame_0|EldritchBlast_0|ChillTouch_0|BladeWard_0|ViciousMockery_0|Message_0|Guidance_0|ProtectionfromEvilandGood_1|Hex_1|FlamingSphere_2|LesserRestoration_2|Revivify_3|Counterspell_3,Mace|Dagger,47
f34747,WaterGenasi,Sailor,20180525T22:56:19Z,Ranger5,Ranger,BeastMaster,5,,37,16,8,17,17,8,16,8,,Athletics|Stealth|AnimalHandling|Insight|Perception|Survival,Shortsword|Longbow,Hunter'sMark_1|ZephyrStrike_1|CureWounds_1|AnimalFriendship_1|SpikeGrowth_2|BeastSence_2|HealingSpirt_2,052518,,,,Genasi,HuntersMark_1|ZephyrStrike_1|CureWounds_1|AnimalFriendship_1|SpikeGrowth_2|BeastSense_2|HealingSpirit_2,Shortsword|Longbow,47
e9da39,Human,Outlander,20180701T17:47:42Z,Barbarian5,Barbarian,PathoftheTotemWarrior,5,Mobile,55,18,16,14,16,10,12,11,,Athletics|Nature|Perception|Survival|Intimidation,Battleaxe|Handaxe|Javelin,,070118,,,,Human,,Battleaxe|Handaxe|Javelin,47
0319b7,HalfElf,Custom,20180905T22:03:31Z,Fighter5,Fighter,ArcaneArcher,5,Sharpshooter,49,17,19,16,16,10,13,12,ChaoticNeutral,Athletics|Stealth|Arcana|Medicine|Perception|Survival|Intimidation,Longbow|Whip|Dagger|Battleaxe,,090518,CN,N,C,HalfElf,,Longbow|Whip|Dagger|Battleaxe,47
cb0313,Goblin,Outlander,20180622T23:09:09Z,Druid5,Druid,CircleoftheMoon,5,,50,15,14,14,14,10,17,8,,Athletics|Nature|Perception|Survival,Scimitar,,062218,,,,Goblin,,Scimitar,47
fcbd82,Goblin,Criminal,20180623T02:18:20Z,Rogue5,Rogue,Assassin,5,,50,15,12,19,14,10,14,8,,Acrobatics|SleightofHand|Stealth|Perception|Deception|Persuasion,Shortsword|Shortbow|Dagger,,062218,,,,Goblin,,Shortsword|Shortbow|Dagger,47
fafe8c,Goblin,Outlander,20180622T21:42:17Z,Fighter5,Fighter,PurpleDragonKnight,5,,65,16,16,14,16,13,10,8,,Athletics|Acrobatics|Survival|Intimidation,CBowlight,,062218,,,,Goblin,,CBowLight,47
4cf663,Goblin,Outlander,20180622T22:24:04Z,Paladin5,Paladin,OathofVengeance,5,,60,18,16,12,15,8,12,14,,Athletics|Religion|Medicine|Survival,Battleaxe|Javelin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2,062218,,,,Goblin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2,Battleaxe|Javelin,47
6583d5,Goblin,Outlander,20180623T03:08:06Z,Cleric5,Cleric,WarDomain,5,,55,18,13,14,16,10,16,8,,Athletics|History|Religion|Survival,Warhammer|CBowlight,DivineFavor_1|ShieldofFaith_1|MagicWeapon_2|SpiritualWeapon_2|Crusader'sMantle_3|SpiritGuardian_3,062218,,,,Goblin,DivineFavor_1|ShieldofFaith_1|MagicWeapon_2|SpiritualWeapon_2|CrusadersMantle_3|SpiritGuardians_3,Warhammer|CBowLight,47
7b8360,Goblin,Outlander,20180623T02:52:33Z,Bard5,Bard,CollegeofLore,5,,45,14,8,16,13,10,14,16,,Athletics|Arcana|History|Religion|Survival|Deception|Performance|Persuasion,Rapier|Dagger,,062218,,,,Goblin,,Rapier|Dagger,47
104a2d,Goblin,Outlander,20180622T22:25:42Z,Ranger5,Ranger,BeastMaster,5,,60,16,12,19,14,10,14,8,,Athletics|Stealth|Nature|AnimalHandling|Survival,Shortsword|Longbow,,062218,,,,Goblin,,Shortsword|Longbow,47
c14234,Goblin,FarTraveler,20180622T22:26:15Z,Wizard5,Wizard,SchoolofEvocation,5,,26,12,8,14,14,17,14,10,,Investigation|Insight|Perception,Quarterstaff,,062218,,,,Goblin,,Quarterstaff,47
906508,Tiefling,Hermit,20180602T23:03:01Z,Monk5,Monk,WayoftheDrunkenMaster,5,,48,14,16,16,14,18,12,18,,Athletics|Acrobatics|Religion|Medicine|Performance,TheSamaritan|Dart|UnarmedStrike,,060218,,,,Tiefling,,Dart|UnarmedStrike,47
887860,Human,FactionAgent,20180614T19:19:16Z,Cleric5,Cleric,ArcanaDomain,5,MagicInitiate,28,13,9,10,10,16,18,12,,Arcana|History|Religion|Insight|Medicine|Persuasion,Mace|CBowlight,Mending_0|Guidance_0|Light_0|DetectMagic_1|MagicMissile_1|Guidingbolt_1|FindFamiliar_1|MagicWeapon_2|Arcanist'sMagicAura_2|DispelMagic_3|MagicCircle_3,061418,,,,Human,Mending_0|Guidance_0|Light_0|DetectMagic_1|MagicMissile_1|GuidingBolt_1|FindFamiliar_1|MagicWeapon_2|NystulsMagicAura_2|DispelMagic_3|MagicCircle_3,Mace|CBowLight,47
8dfba8,WoodElf,CloisteredScholar,20180626T19:23:24Z,Cleric5,Cleric,LightDomain,5,,38,18,8,16,14,12,18,8,,History|Religion|Insight|Medicine|Perception,Mace|CBowlight,Light_0|BurningHands_1|FaerieFire_1|FlamingSphere_2|ScorchingRay_2|Daylight_3|Fireball_3,062618,,,,Elf,Light_0|BurningHands_1|FaerieFire_1|FlamingSphere_2|ScorchingRay_2|Daylight_3|Fireball_3,Mace|CBowLight,47
72b41d,Human,CloisteredScholar,20180627T17:34:49Z,Cleric5,Cleric,ArcanaDomain,5,Resilient,38,17,8,12,14,16,18,8,,Arcana|History|Nature|Religion|Insight|Perception,Mace|CBowlight,DetectMagic_1|MagicMissile_1|MagicWeapon_2|Arcanist'sMagicAura_2|DispelMagic_3|MagicCircle_3,062718,,,,Human,DetectMagic_1|MagicMissile_1|MagicWeapon_2|NystulsMagicAura_2|DispelMagic_3|MagicCircle_3,Mace|CBowLight,47
721f6a,Tiefling,FarTraveler,20180627T13:49:17Z,Warlock5,Warlock,TheFiend,5,FlamesofPhlegethos,33,11,8,10,12,14,14,18,,Arcana|Insight|Perception|Intimidation,CBowlight|Dagger,,062718,,,,Tiefling,,CBowLight|Dagger,47
82fd6d,ProtectorAasimar,Outlander,20180602T01:54:15Z,Warlock5,Warlock,TheGreatOldOne,5,Alert,33,11,8,10,13,12,15,19,,Athletics|Arcana|Survival|Deception,CBowlight|Dagger,,060118,,,,Aasimar,,CBowLight|Dagger,47
d4d2cf,Triton,Sailor,20180602T00:38:16Z,Bard5,Bard,CollegeofValor,5,,36,13,12,15,15,10,10,20,,Athletics|Perception|Deception|Intimidation|Persuasion,Rapier|Dagger,,060118,,,,Triton,,Rapier|Dagger,47
aa0227,MountainDwarf,Outlander,20180715T03:14:36Z,Barbarian5,Barbarian,PathoftheTotemWarrior,5,,65,21,20,18,20,12,14,18,ChaoticGood,Athletics|Perception|Survival|Intimidation,Battleaxe|Javelin|Warhammer,,071418,CG,G,C,Dwarf,,Battleaxe|Javelin|Warhammer,47
742604,HalfElf,Outlander,20180615T00:28:16Z,Paladin5,Paladin,OathofAncients,5,,34,18,18,14,10,8,14,14,,Athletics|Nature|Insight|Medicine|Perception|Survival,Greatsword|Longbow|Longsword,EnsnaringStrike_1|SpeakwithAnimals_1|DivineFavor_1|ThunderingSmite_1|CureWounds_1|Bless_1|Moonbeam_2|MistyStep_2,061418,,,,HalfElf,EnsnaringStrike_1|SpeakwithAnimals_1|DivineFavor_1|ThunderousSmite_1|CureWounds_1|Bless_1|Moonbeam_2|MistyStep_2,Greatsword|Longbow|Longsword,47
1ee9c7,Human,Sage,20180615T00:14:54Z,Sorcerer5,Sorcerer,DraconicBloodline,5,,32,15,9,14,13,15,11,18,,Arcana|History|Intimidation|Persuasion,Dagger|Quarterstaff(2h),Firebolt_0|Light_0|Prestidigitation_0|RayOfFrost_0|Message_0|Thunderwave_1|ChromaticOrb_1|Shield_1|ScorchingRay_2|MistyStep_2|Fireball_3,061418,,,,Human,FireBolt_0|Light_0|Prestidigitation_0|RayofFrost_0|Message_0|Thunderwave_1|ChromaticOrb_1|Shield_1|ScorchingRay_2|MistyStep_2|Fireball_3,Dagger|Quarterstaff,47
3bee17,Human,Acolyte,20180801T23:45:48Z,Paladin5,Paladin,OathofVengeance,5,GreatWeaponMaster,44,16,18,12,14,8,10,14,,Athletics|Religion|Insight|Medicine|Perception,Greatsword|Battleaxe|Javelin,Bane_1|Hunterâ€™sMark_1|HoldPerson_2|MistyStep_2,080118,,,,Human,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2,Greatsword|Battleaxe|Javelin,47
6e8a46,WoodElf,CloisteredScholar,20180626T19:30:09Z,Cleric5,Cleric,KnowledgeDomain,5,,38,18,8,16,14,12,18,8,,Arcana|History|Nature|Religion|Insight|Medicine|Perception,CBowlight|Shortsword,Command_1|Identify_1|Augury_2|Suggestion_2|Nondetection_3|SpeakwithDead_3,062618,,,,Elf,Command_1|Identify_1|Augury_2|Suggestion_2|Nondetection_3|SpeakwithDead_3,CBowLight|Shortsword,47
3057c7,HalfOrc,Sailor,20180626T20:03:00Z,Fighter5,Fighter,Champion,5,OrcishFury,49,18,18,10,16,9,10,12,,Athletics|Acrobatics|Perception|Survival|Intimidation,Battleaxe|CBowlight,,062618,,,,HalfOrc,,Battleaxe|CBowLight,47
91ae73,LightfootHalfling,Charlatan,20180626T20:12:53Z,Rogue5,Rogue,Swashbuckler,5,,38,15,8,18,14,10,10,16,,Acrobatics|SleightofHand|Stealth|Perception|Deception|Persuasion,Shortsword|Shortsword|Dagger,,062618,,,,Halfling,,Shortsword|Dagger,47
05e2e8,WoodElf,Outlander,20180630T02:08:46Z,Fighter5,Fighter,ArcaneArcher,5,ElvenAccuracy,44,16,12,18,14,10,14,8,ChaoticNeutral,Athletics|Acrobatics|Nature|AnimalHandling|Perception|Survival,Longbow|CBowlight,Prestidigitation_0,062918,CN,N,C,Elf,Prestidigitation_0,Longbow|CBowLight,47
a5cc11,MountainDwarf,Soldier,20180726T13:42:30Z,Barbarian5,Barbarian,PathoftheBerserker,5,,62,17,18,12,16,10,12,11,,Athletics|Perception|Intimidation,Battleaxe|Handaxe|Javelin,,072618,,,,Dwarf,,Battleaxe|Handaxe|Javelin,47
9dbecd,MountainDwarf,Knight,20180726T13:43:14Z,Paladin5,Paladin,OathofDevotion,5,Sentinel,52,16,16,10,16,10,10,14,,Athletics|Religion|Insight|Persuasion,Halberd|Warhammer|Javelin,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2,072618,,,,Dwarf,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2,Halberd|Warhammer|Javelin,47
dd7af9,HillDwarf,FarTraveler,20180812T17:35:42Z,Druid5,Druid,CircleoftheMoon,5,,45,15,8,14,16,10,18,10,,AnimalHandling|Insight|Medicine|Perception,Scimitar,,081218,,,,Dwarf,,Scimitar,47
329849,AirGenasi,Outlander,20180812T19:18:59Z,Ranger5,Ranger,Hunter,5,,45,16,10,18,16,10,14,8,,Athletics|Stealth|Investigation|Perception|Survival,Shortsword|Longbow,,081218,,,,Genasi,,Shortsword|Longbow,47
a68963,ForestGnome,ClanCrafter,20180812T17:36:09Z,Wizard5,Wizard,SchoolofDivination,5,,30,12,9,14,15,18,13,8,,Arcana|History|Religion|Insight,Quarterstaff,,081218,,,,Gnome,,Quarterstaff,47
f2bf0d,FireGenasi,Sage,20180907T23:05:46Z,Wizard5,Wizard,SchoolofDivination,5,,34,12,8,14,15,18,10,12,CG,Arcana|History|Investigation|Religion|Persuasion,Dagger,ProduceFlame_0|TollTheDead_0|MinorIllusion_0|MageHand_0|DancingLights_0|DetectMagic_1|DisguiseSelf_1|FindFamiliar_1|MageArmour_1|Shield_1|AbsorbElements_1|FogCloud_1|IceKnife_1|Tasha'sHideousLaughter_1|Invisibility_2|Suggestion_2|HoldPerson_2|ScorchingRay_2|CounterSpell_3|Fireball_3|Fly_3,090718,CG,G,C,Genasi,ProduceFlame_0|TolltheDead_0|MinorIllusion_0|MageHand_0|DancingLights_0|DetectMagic_1|DisguiseSelf_1|FindFamiliar_1|MageArmor_1|Shield_1|AbsorbElements_1|FogCloud_1|IceKnife_1|TashasHideousLaughter_1|Invisibility_2|Suggestion_2|HoldPerson_2|ScorchingRay_2|Counterspell_3|Fireball_3|Fly_3,Dagger,47
423317,Human,Outlander,20180616T18:10:09Z,Monk5,Monk,WayoftheOpenHand,5,Resilient,50,17,8,18,15,8,17,8,Neutralneutral,Athletics|Acrobatics|Stealth|Perception|Survival,Shortsword|Dart|Unarmedstrike,,061618,NN,N,N,Human,,Shortsword|Dart|UnarmedStrike,47
d52eee,Variant,Knight,20180528T01:53:51Z,Fighter5,Fighter,EldritchKnight,5,ShieldMaster,44,18,15,14,14,12,9,9,,Religion|Insight|Perception|Persuasion,Longsword+1|Handaxe,LightningLure_0|GreenFlameBlade_0|BoomingBlade_0|AbsorbElements_1|Sheild_1|FindFamiliar_1|Thunderwave_1,052718,,,,HalfElf,LightningLure_0|GreenFlameBlade_0|BoomingBlade_0|AbsorbElements_1|Shield_1|FindFamiliar_1|Thunderwave_1,Longsword|Handaxe,47
aeb5d9,DarkElf,Acolyte,20180526T00:20:52Z,Cleric5,Cleric,LifeDomain,5,,38,18,8,15,14,14,15,11,,Religion|Insight|Medicine|Perception|Persuasion,Mace|CBowlight,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2|BeaconofHope_3|Revivify_3,052518,,,,Elf,Bless_1|CureWounds_1|LesserRestoration_2|SpiritualWeapon_2|BeaconofHope_3|Revivify_3,Mace|CBowLight,47
9c2cb8,ProtectorAasimar,Outlander,20180525T23:31:26Z,Sorcerer5,Sorcerer,StormSorcery,5,,28,10,8,10,13,12,15,19,,Athletics|Arcana|Insight|Survival,CBowlight|Dagger|WandOfVisageGlobs,MinorIllusion30FeetIntCheck_0|PresdigitationUpTo3_0|FrostbiteConSave2D6_0|Infestation2d6Random《_0|Light:lightBearer_0|ShockingGrasp2d8_0|ThunderWave_1|ChaosBolt2d8,1d6120ft_1|IceKnife1D102d6DexSave_1|MagicMissles1d4+1x3_1|MistyStep_2|MirrorImage_2|ShadowBladeConf2d8psy_2|FireballDexSave8d6_3|Slow_3,052518,,,,Aasimar,MinorIllusion_0|Frostbite_0|Infestation_0|ShockingGrasp_0|Thunderwave_1|ChaosBolt_1|IceKnife_1|MistyStep_2|MirrorImage_2|ShadowBlade_2|Fireball_3|Slow_3,CBowLight|Dagger,47
deee47,Goliath,GuildArtisan,20180722T19:37:04Z,Barbarian5,Barbarian,PathoftheTotemWarrior,5,AnimalHandler,53,15,17,12,16,8,8,13,,Athletics|Insight|Perception|Intimidation|Persuasion,Greataxe|Handaxe|Javelin|Battleaxe|Battleaxe|Maul,,072218,,,,Goliath,,Greataxe|Handaxe|Javelin|Battleaxe|Maul,47
5aceb0,Dragonborn,Acolyte,20180722T19:28:00Z,Paladin5,Paladin,OathofDevotion,5,,42,19,17,12,13,8,8,18,,Religion|Insight|Medicine|Persuasion,Warhammer|Javelin,ProtectionfromEvilandGood_1|Sanctuary_1|CureWounds_1|SearingSmite_1|ThunderSmite_1|WrathfulSmite_1|LesserRestoration_2|ZoneofTruth_2|BrandingSmite_2|MagicWeapon_2,072218,,,,Dragonborn,ProtectionfromEvilandGood_1|Sanctuary_1|CureWounds_1|SearingSmite_1|ThunderousSmite_1|WrathfulSmite_1|LesserRestoration_2|ZoneofTruth_2|BrandingSmite_2|MagicWeapon_2,Warhammer|Javelin,47
795b36,WoodElf,CityWatch,20180812T11:39:58Z,Monk5,Monk,WayoftheOpenHand,5,,43,15,13,20,16,13,10,13,,Athletics|Acrobatics|Stealth|Insight|Perception,Sickle|Dart|UnarmedStrike,,081218,,,,Elf,,Sickle|Dart|UnarmedStrike,47
68d017,Tabaxi,Inheritor,20180812T11:20:39Z,Cleric5,Cleric,LightDomain,5,,23,16,8,16,9,12,16,18,,Stealth|History|Religion|Insight|Perception|Survival,Mace|Quarterstaff,Light_0|BurningHands_1|FaerieFire_1|FlamingSphere_2|ScorchingRay_2|Daylight_3|Fireball_3,081218,,,,Tabaxi,Light_0|BurningHands_1|FaerieFire_1|FlamingSphere_2|ScorchingRay_2|Daylight_3|Fireball_3,Mace|Quarterstaff,47
2eaaeb,Aarakocra,Acolyte,20180812T11:02:19Z,Paladin5,Paladin,OathofVengeance,5,,39,18,18,13,13,9,19,12,,Athletics|Religion|Insight|Persuasion,Longsword|Whip,Bane_1|HuntersMark_1|WrathfulSmite_1|HoldPerson_2|BrandingSmite_2,081218,,,,Aarakocra,Bane_1|HuntersMark_1|WrathfulSmite_1|HoldPerson_2|BrandingSmite_2,Longsword|Whip,47
07508c,Triton,Noble,20180812T11:46:24Z,Barbarian5,Barbarian,PathoftheAncestralGuardian,5,,50,13,20,12,14,11,10,17,,History|Nature|AnimalHandling|Persuasion,Trident|Handaxe|Javelin,,081218,,,,Triton,,Trident|Handaxe|Javelin,47
1e53d2,Human,Knight,20180812T10:42:36Z,Fighter5,Fighter,Champion,5,,39,18,19,16,13,12,17,15,,Athletics|History|Survival|Persuasion,Greatsword|Handaxe,,081218,,,,Human,,Greatsword|Handaxe,47
1fb9b1,DarkElf,Criminal,20180812T10:52:33Z,Rogue5,Rogue,Mastermind,5,,33,15,13,18,12,15,13,13,,Athletics|Acrobatics|SleightofHand|Stealth|Perception|Deception|Intimidation,Shortsword|Dagger|Boomerang,,081218,,,,Elf,,Shortsword|Dagger,47
c42383,HalfElf,Noble,20180904T03:21:10Z,Wizard5,Wizard,SchoolofDivination,5,KeenMind,32,12,8,14,14,17,10,14,,Arcana|History|Investigation|Perception|Deception|Persuasion,Dagger,,090318,,,,HalfElf,,Dagger,47
b17825,HalfOrc,Acolyte,20180617T08:47:43Z,Paladin5,Paladin,OathofDevotion,5,GreatWeaponMaster,39,18,18,11,13,7,9,18,,Athletics|Religion|Insight|Medicine|Intimidation,Javelin|Halberd,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2,061718,,,,HalfOrc,ProtectionfromEvilandGood_1|Sanctuary_1|LesserRestoration_2|ZoneofTruth_2,Javelin|Halberd,47
8118d8,MountainDwarf,Sailor,20180409T01:15:44Z,Barbarian5,Barbarian,PathoftheAncestralGuardian,5,Sentinel,55,16,17,13,16,8,12,10,,Athletics|Perception|Survival|Intimidation,Warhammer+1|Handaxe|Javelin,,040818,,,,Dwarf,,Warhammer|Handaxe|Javelin,47
c38fb1,Human,Outlander,20180430T17:32:05Z,Fighter5,Fighter,BattleMaster,5,DungeonDelver|Alert,48,16,14,17,14,13,10,8,NeutralGood,Athletics|Acrobatics|Stealth|Survival|Intimidation,Longbow|Scimitar|Handaxe,DetectThoughts_0|Suggestion_0,043018,NG,G,N,Human,,Longbow|Scimitar|Handaxe,47
14a4dc,Dragonborn,Pirate,20180426T20:35:31Z,Paladin5,Paladin,OathofVengeance,5,,44,18,18,10,14,8,10,16,CN,Athletics|Insight|Perception|Persuasion,Warhammer|Javelin,Bane_1|HuntersMark_1|CureWounds_1|HoldPerson_2|MistyStep_2,042618,CN,N,C,Dragonborn,Bane_1|HuntersMark_1|CureWounds_1|HoldPerson_2|MistyStep_2,Warhammer|Javelin,47
d9db84,DarkElf,Custom,20180427T03:55:49Z,Sorcerer5,Sorcerer,WildMagic,5,,32,13,8,16,14,13,10,16,,Perception|Deception|Intimidation,Dagger,,042618,,,,Elf,,Dagger,47
ee121e,Dragonborn,Outlander,20180426T23:14:18Z,Barbarian5,Barbarian,PathoftheZealot,5,SavageAttacker,68,17,17,15,15,8,8,9,,Athletics|Perception|Survival|Intimidation,Javelin|Javelin|Maul|CBowheavy,,042618,,,,Dragonborn,,Javelin|Maul|CBowHeavy,47
d7bb21,MountainDwarf,Soldier,20180501T17:58:40Z,Fighter5,Fighter,Champion,5,,44,18,19,14,14,10,11,10,,Athletics|Perception|Survival|Intimidation,DwarvenThrower|DwarvenThrower,,050118,,,,Dwarf,,,47
045f95,WoodElf,UrbanBountyHunter,20180501T17:38:28Z,Rogue5,Rogue,Scout,5,Alert,27,16,10,17,10,10,14,14,ChaoticNeutral,Acrobatics|SleightofHand|Stealth|Investigation|Nature|Insight|Perception|Survival|Persuasion,Shortsword+1|Shortbow|Dagger,,050118,CN,N,C,Elf,,Shortsword|Shortbow|Dagger,47
068378,Human,Charlatan,20180506T18:26:45Z,Rogue5,Rogue,Swashbuckler,5,Skulker,28,16,10,18,10,10,12,16,,Acrobatics|SleightofHand|Stealth|Perception|Deception|Performance|Persuasion,Rapier|Dagger|Shortsword|Shortsword,,050618,,,,Human,,Rapier|Dagger|Shortsword,47
f6bc6e,Tiefling,Entertainer,20180508T13:11:47Z,Cleric5,Cleric,TempestDomain,5,Lucky,38,17,10,13,14,13,8,17,,Acrobatics|History|Performance|Persuasion,Mace|CBowlight|Pipe,SpikedSong_0|Mending_0|AnimalFriendship_1|Ensnare_1|HealingWord_1|GustofWind_2|Shatter_2|CallLightning_3|SleetStorm_3,050818,,,,Tiefling,Mending_0|AnimalFriendship_1|Snare_1|HealingWord_1|GustofWind_2|Shatter_2|CallLightning_3|SleetStorm_3,Mace|CBowLight|Pike,47
2f0467,Minotaur,Outlander,20180504T01:55:03Z,Fighter5,Fighter,Champion,5,DualWielder,54,17,16,14,15,12,8,8,,Athletics|Insight|Survival|Intimidation,Greataxe|Greataxe|Battleaxe|Battleaxe,,050318,,,,,,Greataxe|Battleaxe,47
c145f0,Human,Hermit,20180421T12:20:41Z,Monk5,Monk,WayoftheOpenHand,5,,45,17,9,18,14,11,16,13,lawfulgood,Religion|Medicine,Dart|Unarmedstrike|StaffOfThunderAndLightning,,042118,LG,G,L,Human,,Dart|UnarmedStrike,47
7a1af8,MountainDwarf,Sailor,20180429T20:36:44Z,Paladin5,Paladin,OathofAncients,5,SquatNimbleness,54,17,18,11,15,10,11,14,NG,Athletics|Acrobatics|Insight|Perception|Persuasion,Maul|Battleaxe|Handaxe,EnsnaringStrike_1|SpeakwithAnimals_1|DivineFavor_1|SearingSmite_1|ThunderousSmite_1|WrathfulSmite_1|Nature'sWrath(Paladin)_1|TurnTheFaithless(Paladin)_1|Moonbeam_2|MistyStep_2|Aid_2|BrandingSmite_2,042918,NG,G,N,Dwarf,EnsnaringStrike_1|SpeakwithAnimals_1|DivineFavor_1|SearingSmite_1|ThunderousSmite_1|WrathfulSmite_1|Moonbeam_2|MistyStep_2|Aid_2|BrandingSmite_2,Maul|Battleaxe|Handaxe,47
355512,Human,Acolyte,20180518T23:12:19Z,Paladin5,Paladin,OathofVengeance,5,GreatWeaponMaster,60,16,16,12,14,10,10,14,,Athletics|History|Religion|Insight|Intimidation,Halberd|Javelin,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2,051818,,,,Human,Bane_1|HuntersMark_1|HoldPerson_2|MistyStep_2,Halberd|Javelin,47
786235,Human,Sailor,20180513T01:49:54Z,Cleric5,Cleric,TempestDomain,5,Observant|WarCaster,38,17,12,12,14,10,17,10,,Athletics|History|Religion|Medicine|Perception,Mace|CBowlight,FogCloud_1|Thunderwave_1|GustofWind_2|Shatter_2|CallLightning_3|SleetStorm_3,051218,,,,Human,FogCloud_1|Thunderwave_1|GustofWind_2|Shatter_2|CallLightning_3|SleetStorm_3,Mace|CBowLight,47
f8e24b,Tabaxi,Soldier,20180512T02:16:55Z,Ranger5,Ranger,Hunter,5,MagicInitiate,39,14,10,16,12,12,14,12,NeutralGood,Athletics|Stealth|Investigation|AnimalHandling|Perception|Survival|Intimidation,Shortsword|Longbow|Scimitar,Prestidigitation_0|Message_0|Hunter'sMark_1|ZephyrStrike_1|FindFamiliar_1|SpikeGrowth_2|FindTraps_2,051118,NG,G,N,Tabaxi,Prestidigitation_0|Message_0|HuntersMark_1|ZephyrStrike_1|FindFamiliar_1|SpikeGrowth_2|FindTraps_2,Shortsword|Longbow|Scimitar,47
73ebde,LightfootHalfling,Criminal,20180510T11:41:49Z,Rogue5,Rogue,Assassin,5,Alert,33,16,8,16,12,13,10,16,Neutral,Acrobatics|SleightofHand|Stealth|Investigation|Deception|Performance,Shortsword|Shortbow|Shortsword|Dagger|Dagger,,051018,NN,N,N,Halfling,,Shortsword|Shortbow|Dagger,47
